ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\pathlib.py:546(__fspath__)
342,0.001,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2593(ptp)
285,0.004,0.000,0.010,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numeric.py:2330(within_tol)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numerictypes.py:283(issubclass_)
20,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\shape_base.py:19(_atleast_1d_dispatcher)
14,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numeric.py:337(_full_like_dispatcher)
362,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\shape_base.py:135(_atleast_3d_dispatcher)
10758,0.002,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:195(_reshape_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:419(_repeat_dispatcher)
138,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:533(_swapaxes_dispatcher)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:861(_sort_dispatcher)
342,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:1877(_nonzero_dispatcher)
40,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:1976(_shape_dispatcher)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:3172(_ndim_dispatcher)
285,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numeric.py:2245(_isclose_dispatcher)
639,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2096(_clip_dispatcher)
14,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2172(_sum_dispatcher)
665,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2317(_any_dispatcher)
1890,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2416(_all_dispatcher)
1503,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2508(_cumsum_dispatcher)
55,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numeric.py:1855(isscalar)
665,0.001,0.000,0.005,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2322(any)
1890,0.002,0.000,0.014,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2421(all)
8215,0.007,0.000,0.040,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2692(max)
8174,0.007,0.000,0.044,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2836(min)
342,0.001,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:218(_ptp)
5376,0.005,0.000,0.022,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_ufunc_config.py:435(__exit__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:111(_float_to_str)
10758,0.008,0.000,0.081,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:200(reshape)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:423(repeat)
138,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:537(swapaxes)
342,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:1881(nonzero)
639,0.001,0.000,0.008,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2100(clip)
798,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:3269(round)
5376,0.002,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_ufunc_config.py:426(__init__)
35,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_internal.py:250(__init__)
14179,0.020,0.000,0.096,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:53(_wrapfunc)
14,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numeric.py:341(full_like)
40,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:1980(shape)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:3176(ndim)
414,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:55(_any)
5881,0.003,0.000,0.404,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:61(_all)
5376,0.004,0.000,0.022,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_ufunc_config.py:430(__enter__)
9229,0.004,0.000,0.022,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:39(_amax)
6983,0.003,0.000,0.023,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:43(_amin)
5410,0.002,0.000,0.048,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_methods.py:47(_sum)
1503,0.001,0.000,0.012,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2512(cumsum)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:865(sort)
570,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_ufunc_config.py:452(_no_nep50_warning)
402,0.003,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:16(_fr0)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:24(_fr1)
342,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2589(_ptp_dispatcher)
8215,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2687(_max_dispatcher)
8174,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:2831(_min_dispatcher)
798,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\fromnumeric.py:3265(_round_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:62(smallest_subnormal)
10768,0.013,0.000,0.014,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_ufunc_config.py:132(geterr)
394,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:484(__new__)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:540(_init)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\function_base.py:24(linspace)
12,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1555(make_mask)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:159(_commonType)
7,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\nanfunctions.py:187(_divide_by_count)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:4029(_prepare_view_from_bbox)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\uuid.py:139(__init__)
12,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\patches.py:48(__init__)
1,0.000,0.000,0.001,0.001,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_gtk4.py:1(<module>)
1,0.000,0.000,0.089,0.089,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:476(create_with_canvas)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cm.py:593(norm)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook\__init__.py:265(disconnect)
89,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook\__init__.py:1675(_safe_first_finite)
28,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:2010(_validate_steps)
69,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:731(array_split)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:3127(view)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\function_base.py:1324(diff)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:1185(tile)
7,0.000,0.000,0.006,0.001,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\nanfunctions.py:952(nanmean)
20379,0.143,0.000,0.315,0.000,f:\Programme\Tower Defense\projektil.py:42(update)
6,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1704(mask_or)
76,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:3786(filled)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:644(get_masked_subclass)
12,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:3071(__array_wrap__)
6,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1828(masked_where)
142,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:2952(_update_from)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1327(getLogger)
9,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageFile.py:88(__init__)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:867(cleandoc)
2370,0.009,0.000,0.304,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\pkg_resources\__init__.py:351(get_provider)
1185,0.003,0.000,0.543,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\pygame\pkgdata.py:45(getResource)
82,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1283(_replace_dtype_fields_recursive)
10,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2682(__init__)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:167(get_annotations)
2370,0.006,0.000,0.024,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\pkg_resources\__init__.py:1502(_validate_resource_path)
6,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:4619(ravel)
15768,0.025,0.000,0.055,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\random.py:284(randrange)
734301,2.743,0.000,15.574,0.000,f:\Programme\Tower Defense\enemy.py:113(update)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2330(_signature_from_function)
7/4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2425(_signature_from_callable)
228,0.002,0.000,0.003,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3074(_bind)
16,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1010(__call__)
9278,0.017,0.000,0.036,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\copy.py:259(_reconstruct)
2,0.000,0.000,0.004,0.002,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\__init__.py:1456(inner)
4220/68,0.007,0.000,0.014,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\copy.py:128(deepcopy)
24,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:2808(__new__)
92,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:2978(__array_finalize__)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:3217(__getitem__)
6,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:3445(__setmask__)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:1816(getattr_static)
3,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2045(_signature_bound_method)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:488(_unary_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:101(_float_conv)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:86(_str_smallest_subnormal)
394,0.002,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:589(smallest_normal)
68,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:791(split)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:91(_float_to_float)
35,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\_internal.py:304(data)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\function_base.py:19(_linspace_dispatcher)
394,0.000,0.000,0.002,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:612(tiny)
15,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:492(inv)
396,0.001,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:416(_broadcast_shape)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:209(_assert_stacked_square)
11852,0.005,0.000,0.008,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\function_base.py:348(iterable)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:135(_makearray)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:203(_assert_stacked_2d)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:130(get_linalg_error_extobj)
46,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:140(isComplexType)
15,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:153(_realType)
1188,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:542(<genexpr>)
402,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:1257(<genexpr>)
396,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:538(<listcomp>)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\linalg\linalg.py:2379(_norm_dispatcher)
396,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:476(_broadcast_arrays_dispatcher)
396,0.001,0.000,0.004,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\stride_tricks.py:480(broadcast_arrays)
16,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:783(is_string_or_list_of_strings)
28,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\function_base.py:1320(_diff_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:1786(_check_class)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2751(replace)
4,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\inspect.py:735(unwrap)
7,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\nanfunctions.py:947(_nanmean_dispatcher)
69,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:727(_array_split_dispatcher)
68,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:787(_split_dispatcher)
1,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\shape_base.py:1181(_tile_dispatcher)
69,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:671(getdata)
6,0.000,0.000,0.001,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:2332(masked_invalid)
14598,0.009,0.000,0.055,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\random.py:358(randint)
18,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:1545(_shrink_mask)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\extras.py:287(__call__)
2,0.000,0.000,0.000,0.000,C:\Users\tobia\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\ma\core.py:2858(<listcomp>)
